date,p1_mm,p6_mm,a72_mm,pp_max,sm_mean,et24_mm,p1_pct,p6_pct,a72_pct,pp_unit,sm_norm,et_deficit,river_discharge,rd_norm,H_score
2024-01-30,0.20000000298023224,0.30000000447034836,15.200000762939453,,,0.0,0.5699404761904762,0.5029761904761905,0.7157738095238095,,,1.0,0.37404191,0.47767857142857145,0.6368117559523809
2024-01-31,0.0,0.0,4.199999809265137,,,0.0,0.4270833333333333,0.40029761904761907,0.48660714285714285,,,1.0,0.17219532,0.27827380952380953,0.49032738095238104
2024-02-01,0.0,0.0,0.30000001192092896,,,0.0,0.4270833333333333,0.40029761904761907,0.23809523809523808,,,1.0,0.12460494,0.20833333333333334,0.4039248511904762
2024-02-02,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.09395635,0.13541666666666666,0.37016369047619047
2024-02-03,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.07894671,0.08928571428571429,0.36439732142857145
2024-02-04,7.900000095367432,7.900000095367432,8.699999809265137,,,0.0,0.9613095238095238,0.8497023809523809,0.5877976190476191,,,1.0,0.98609495,0.7380952380952381,0.7866443452380952
2024-02-05,0.10000000149011612,7.900000095367432,8.90000057220459,,,0.0,0.5193452380952381,0.8497023809523809,0.59375,,,1.0,0.59220874,0.6220238095238095,0.71875
2024-02-06,0.10000000149011612,0.10000000149011612,9.0,,,0.0,0.5193452380952381,0.44494047619047616,0.5997023809523809,,,1.0,0.25025904,0.37648809523809523,0.5634300595238095
2024-02-07,0.0,0.0,0.30000001192092896,,,0.0,0.4270833333333333,0.40029761904761907,0.23809523809523808,,,1.0,0.12460494,0.20833333333333334,0.4039248511904762
2024-02-08,0.0,0.0,0.10000000149011612,,,0.0,0.4270833333333333,0.40029761904761907,0.19345238095238096,,,1.0,0.09395635,0.13541666666666666,0.380859375
2024-02-09,1.0,1.1000000014901161,1.100000023841858,,,0.0,0.7232142857142857,0.6235119047619048,0.31845238095238093,,,1.0,0.07894671,0.08928571428571429,0.5209263392857143
2024-02-10,0.800000011920929,0.9000000134110451,2.0,,,0.0,0.7068452380952381,0.5997023809523809,0.38244047619047616,,,1.0,0.07894671,0.08928571428571429,0.531436011904762
2024-02-11,0.30000001192092896,0.4000000134110451,2.3999998569488525,,,0.0,0.6011904761904762,0.5342261904761905,0.40476190476190477,,,1.0,0.07894671,0.08928571428571429,0.5047433035714286
2024-02-12,5.300000190734863,5.600000202655792,6.90000057220459,,,0.0,0.9092261904761905,0.8035714285714286,0.5505952380952381,,,1.0,0.10917485,0.16815476190476192,0.6828497023809524
2024-02-13,7.5,22.500000417232513,35.900001525878906,,,0.0,0.9583333333333334,0.9672619047619048,0.8943452380952381,,,1.0,3.518559,0.9285714285714286,0.9426153273809524
2024-02-14,0.0,0.20000000298023224,35.5,,,0.0,0.4270833333333333,0.48214285714285715,0.8898809523809523,,,1.0,1.0796967,0.7455357142857143,0.7003348214285714
2024-02-15,0.0,0.0,29.900001525878906,,,0.0,0.4270833333333333,0.40029761904761907,0.8601190476190477,,,1.0,0.5310875,0.5892857142857143,0.6459263392857143
2024-02-16,5.400000095367432,17.399999976158142,34.5,,,0.0,0.9136904761904762,0.9360119047619048,0.8839285714285714,,,1.0,3.7533522,0.9330357142857143,0.9245721726190476
2024-02-17,1.2999999523162842,2.4999999403953552,39.20000076293945,,,0.0,0.7470238095238095,0.7038690476190477,0.9107142857142857,,,1.0,1.3280914,0.7991071428571429,0.8228236607142858
2024-02-18,0.699999988079071,1.100000023841858,40.20000076293945,,,0.0,0.6904761904761905,0.6294642857142857,0.9196428571428571,,,1.0,0.8749945,0.7127976190476191,0.7845052083333333
2024-02-19,0.20000000298023224,0.20000000298023224,5.900000095367432,,,0.0,0.5699404761904762,0.48214285714285715,0.5357142857142857,,,1.0,0.5310875,0.5892857142857143,0.5879836309523809
2024-02-20,0.10000000149011612,0.10000000149011612,1.3000000715255737,,,0.0,0.5193452380952381,0.44494047619047616,0.33630952380952384,,,1.0,0.25025904,0.37648809523809523,0.4811197916666667
2024-02-21,0.0,0.0,0.30000001192092896,,,0.0,0.4270833333333333,0.40029761904761907,0.23809523809523808,,,1.0,0.1561122,0.2604166666666667,0.41043526785714285
2024-02-22,0.0,0.0,0.10000000149011612,,,0.0,0.4270833333333333,0.40029761904761907,0.19345238095238096,,,1.0,0.12460494,0.20833333333333334,0.38997395833333337
2024-02-23,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.09395635,0.13541666666666666,0.37016369047619047
2024-02-24,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.07894671,0.08928571428571429,0.36439732142857145
2024-02-25,0.10000000149011612,0.30000000447034836,0.30000001192092896,,,0.0,0.5193452380952381,0.5029761904761905,0.23809523809523808,,,1.0,0.07894671,0.08928571428571429,0.4326636904761905
2024-02-26,2.5999999046325684,8.499999977648258,12.500000953674316,,,0.0,0.8303571428571429,0.8601190476190477,0.6755952380952381,,,1.0,0.936422,0.7336309523809523,0.8004092261904763
2024-02-27,2.299999952316284,12.100000023841858,28.39999771118164,,,0.0,0.8199404761904762,0.8973214285714286,0.8482142857142857,,,1.0,3.4360867,0.9270833333333334,0.888857886904762
2024-02-28,0.20000000298023224,2.200000047683716,28.999998092651367,,,0.0,0.5699404761904762,0.6949404761904762,0.8571428571428571,,,1.0,1.2490547,0.7916666666666666,0.7802269345238095
2024-02-29,0.5,1.1000000089406967,18.100000381469727,,,0.0,0.65625,0.6264880952380952,0.7767857142857143,,,1.0,0.7823787,0.6889880952380952,0.7316778273809523
2024-03-01,0.20000000298023224,0.20000000298023224,2.4000000953674316,,,0.0,0.5699404761904762,0.48214285714285715,0.40625,,,1.0,0.40604758,0.5074404761904762,0.5372953869047619
2024-03-02,0.0,0.0,1.5,,,0.0,0.4270833333333333,0.40029761904761907,0.35119047619047616,,,1.0,0.17219532,0.27827380952380953,0.44800967261904767
2024-03-03,1.100000023841858,2.500000052154064,3.5999999046325684,,,0.0,0.7321428571428571,0.7068452380952381,0.45982142857142855,,,1.0,0.1561122,0.2604166666666667,0.6136532738095238
2024-03-04,0.10000000149011612,0.9000000208616257,4.100000381469727,,,0.0,0.5193452380952381,0.6041666666666666,0.4836309523809524,,,1.0,0.12460494,0.20833333333333334,0.5558965773809523
2024-03-05,0.0,0.0,4.100000381469727,,,0.0,0.4270833333333333,0.40029761904761907,0.4836309523809524,,,1.0,0.07894671,0.08928571428571429,0.4657738095238096
2024-03-06,0.0,0.0,0.7000000476837158,,,0.0,0.4270833333333333,0.40029761904761907,0.28125,,,1.0,0.061695576,0.049107142857142856,0.39750744047619047
2024-03-07,0.0,0.0,0.0,,,0.0,0.4270833333333333,0.40029761904761907,0.15922619047619047,,,1.0,0.061695576,0.049107142857142856,0.359375
