date,precipitation,rain,showers,evapotranspiration,et0_fao_evapotranspiration,wind_gusts_10m,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,vapor_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_120m,wind_direction_180m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_1cm,soil_moisture_1_3cm,soil_moisture_3_9cm,soil_moisture_9_27cm,soil_moisture_27_81cm,weather_code
2024-04-25,0.3,0.3,0.0,0.0,3.063876,32.760002,19.886667,73.73024,14.92625,19.974699,,1016.4792,1012.9312,50.0,0.41666666,45.166668,24.958334,,0.63889384,11.412032,,,,,,,,,,,,,,,,,,0.0
2024-04-26,1.2,1.2,0.0,0.0,2.6539383,30.599998,22.747084,84.29418,19.847084,25.15094,,1011.1541,1007.65845,86.791664,5.2916665,16.458334,82.625,,0.4949691,10.135626,,,,,,,,,,,,,,,,,,3.0
2024-04-27,22.7,22.7,0.0,0.0,2.066872,44.639996,23.851252,83.181564,20.684584,25.753662,,1007.3625,1003.893,83.333336,23.0,29.25,78.291664,,0.5586705,16.039436,,,,,,,,,,,,,,,,,,3.0
2024-04-28,0.3,0.3,0.0,0.0,2.1316237,37.8,19.236668,78.58446,15.384583,18.824541,,1013.43335,1009.8884,83.458336,81.458336,43.125,4.4583335,,0.48481408,15.301616,,,,,,,,,,,,,,,,,,3.0
2024-04-29,37.8,37.8,0.0,0.0,0.98901117,46.44,20.82625,88.599556,18.8325,22.656534,,1010.2166,1006.7019,94.5,39.791668,35.708332,77.208336,,0.27181932,10.599137,,,,,,,,,,,,,,,,,,3.0
2024-04-30,85.3,85.3,0.0,0.0,0.5406025,44.639996,21.488752,91.84974,20.103334,23.408966,,1009.05835,1005.55566,100.0,6.375,42.0,100.0,,0.20939223,13.772145,,,,,,,,,,,,,,,,,,3.0
2024-05-01,51.1,51.1,0.0,0.0,0.4262405,32.399998,20.334585,93.984215,19.328333,22.556305,,1007.8542,1004.342,98.333336,4.0416665,55.416668,97.625,,0.14385213,9.10549,,,,,,,,,,,,,,,,,,3.0
2024-05-02,54.7,54.7,0.0,0.0,0.6043909,72.72,19.697084,94.008644,18.697084,20.489485,,1006.04584,1002.5322,100.0,75.291664,69.5,100.0,,0.13622706,16.86907,,,,,,,,,,,,,,,,,,63.0
2024-05-03,6.9,6.9,0.0,0.0,1.0657177,38.88,18.330418,87.24784,16.159584,17.690905,,1013.1667,1009.61163,100.0,93.875,97.666664,94.333336,,0.26841524,19.064081,,,,,,,,,,,,,,,,,,51.0
2024-05-04,18.2,18.2,0.0,0.0,1.0830792,24.84,20.122084,92.665596,18.8575,22.44238,,1012.89166,1009.3592,99.916664,48.916668,71.291664,98.333336,,0.1856939,6.8342533,,,,,,,,,,,,,,,,,,3.0
2024-05-05,33.2,33.2,0.0,0.0,2.0552406,27.72,22.563751,90.72516,20.874166,25.838898,,1014.32916,1010.82074,74.166664,13.458333,42.458332,59.791668,,0.29311404,7.213323,,,,,,,,,,,,,,,,,,1.0
2024-05-06,0.0,0.0,0.0,0.0,3.3716822,33.48,24.530418,74.83471,19.572084,26.579752,,1009.85834,1006.3881,66.416664,0.0,0.7916667,65.875,,0.8551627,11.433381,,,,,,,,,,,,,,,,,,3.0
2024-05-07,0.0,0.0,0.0,0.0,3.2861547,35.28,25.040834,69.745125,19.034584,26.830376,,1007.7209,1004.26385,80.458336,0.0,0.0,80.458336,,1.0186616,11.535053,,,,,,,,,,,,,,,,,,3.0
2024-05-08,0.4,0.4,0.0,0.0,2.7364426,52.92,24.313751,73.72129,19.240835,25.265768,,1007.75,1004.2847,80.458336,15.75,14.958333,70.833336,,0.82857245,17.625973,,,,,,,,,,,,,,,,,,3.0
2024-05-09,0.0,0.0,0.0,0.0,2.5502646,24.48,16.353334,76.1959,12.06375,15.909279,,1019.50415,1015.9024,21.875,1.7916666,0.5833333,20.416666,,0.45615724,8.048084,,,,,,,,,,,,,,,,,,0.0
2024-05-10,18.2,18.2,0.0,0.0,0.67871284,29.519999,16.674168,89.57833,14.917916,16.855703,,1015.1375,1011.5552,99.625,66.5,64.041664,87.208336,,0.1889819,10.495862,,,,,,,,,,,,,,,,,,3.0
2024-05-11,31.7,31.7,0.0,0.0,0.6294867,36.719997,19.065834,96.076996,18.42,20.843039,,1012.12915,1008.58673,100.0,93.125,91.041664,95.458336,,0.08807546,9.146228,,,,,,,,,,,,,,,,,,3.0
2024-05-12,34.4,34.4,0.0,0.0,1.1299274,32.039997,20.340834,93.52793,19.245,21.820608,,1007.89166,1004.37933,99.833336,63.833332,75.833336,98.208336,,0.16030519,13.834596,,,,,,,,,,,,,,,,,,51.0
2024-05-13,1.2,1.2,0.0,0.0,1.6781274,42.839996,16.992918,81.467415,13.736667,15.561948,,1014.31665,1010.74115,74.0,35.416668,56.333332,33.708332,,0.35717884,18.488478,,,,,,,,,,,,,,,,,,3.0
2024-05-14,0.0,0.0,0.0,0.0,2.268148,28.08,12.434583,72.22745,7.3679166,10.259248,,1022.16254,1018.50195,67.166664,11.5,0.25,62.375,,0.42606917,10.598061,,,,,,,,,,,,,,,,,,3.0
2024-05-15,0.0,0.0,0.0,0.0,2.1112132,29.519999,10.934583,74.324036,6.322083,8.698793,,1021.1167,1017.4404,33.375,0.125,0.0,33.25,,0.36657557,9.432951,,,,,,,,,,,,,,,,,,0.0
2024-05-16,8.8,8.8,0.0,0.0,0.4772896,16.199999,12.0512495,89.31018,10.3116665,11.56354,,1015.10834,1011.46826,98.583336,71.208336,75.291664,90.375,,0.1517189,4.26598,,,,,,,,,,,,,,,,,,3.0
2024-05-17,6.5,6.5,0.0,0.0,1.9149451,21.599998,13.12,83.45753,10.161666,12.115346,,1017.1541,1013.5203,56.375,7.2916665,36.5,32.583332,,0.27087379,7.546106,,,,,,,,,,,,,,,,,,0.0
2024-05-18,0.1,0.1,0.0,0.0,1.830898,36.719997,13.311667,79.42756,9.755417,11.434204,,1021.42084,1017.774,70.625,14.708333,36.791668,54.25,,0.33390048,12.604309,,,,,,,,,,,,,,,,,,3.0
2024-05-19,0.5,0.5,0.0,0.0,0.9463708,30.239998,14.984584,85.904686,12.638749,13.93492,,1020.6875,1017.0645,90.708336,61.541668,78.708336,5.8333335,,0.24059255,13.002705,,,,,,,,,,,,,,,,,,3.0
2024-05-20,0.8,0.8,0.0,0.0,1.401281,26.64,14.561667,86.90847,12.324166,14.0849905,,1021.2708,1017.64044,36.708332,36.708332,0.25,0.0,,0.23469043,8.268297,,,,,,,,,,,,,,,,,,0.0
2024-05-21,0.0,0.0,0.0,0.0,2.1018322,15.4800005,15.46375,88.72253,13.415833,15.736606,,1018.25415,1014.64526,34.958332,16.875,4.3333335,16.333334,,0.25404254,6.113374,,,,,,,,,,,,,,,,,,0.0
2024-05-22,0.0,0.0,0.0,0.0,2.3773997,22.319998,20.947084,82.68006,17.726252,22.616339,,1012.6584,1009.13605,56.416668,0.41666666,15.25,50.041668,,0.49352208,8.187905,,,,,,,,,,,,,,,,,,3.0
2024-05-23,54.4,54.4,0.0,0.0,0.43545437,48.239998,18.2325,96.26276,17.590834,19.276762,,1009.9709,1006.42584,99.541664,42.125,78.208336,99.416664,,0.08537503,11.662673,,,,,,,,,,,,,,,,,,63.0
2024-05-24,14.0,14.0,0.0,0.0,0.96726686,44.28,15.617917,91.089,14.147083,14.955604,,1013.575,1009.9849,94.208336,74.333336,44.291668,66.708336,,0.15440315,14.431783,,,,,,,,,,,,,,,,,,3.0
2024-05-25,0.4,0.4,0.0,0.0,1.3440182,29.16,11.05125,77.16169,7.1179166,8.61882,,1025.2291,1021.53986,73.583336,66.291664,5.9583335,30.458334,,0.3148668,11.620865,,,,,,,,,,,,,,,,,,3.0
2024-05-26,0.0,0.0,0.0,0.0,1.6762018,34.56,12.142917,74.75234,7.759583,9.314562,,1027.0209,1023.3392,76.208336,64.083336,2.7083333,21.666666,,0.3613163,15.537025,,,,,,,,,,,,,,,,,,3.0
2024-05-27,18.4,18.4,0.0,0.0,0.6000658,51.839996,14.784583,91.72497,13.440833,13.8015585,,1020.1125,1016.4891,96.5,50.083332,95.75,62.666668,,0.13690084,14.454818,,,,,,,,,,,,,,,,,,51.0
2024-05-28,0.8,0.8,0.0,0.0,1.1274381,55.079998,12.067917,81.57261,8.9887495,8.715295,,1018.64166,1014.9891,79.75,75.958336,22.416666,0.0,,0.2569038,21.410355,,,,,,,,,,,,,,,,,,3.0
2024-05-29,1.0,1.0,0.0,0.0,1.6503506,26.64,14.286667,83.655106,11.440833,13.438226,,1024.1124,1020.4685,26.625,16.125,5.9583335,8.291667,,0.2919795,8.910935,,,,,,,,,,,,,,,,,,0.0
2024-05-30,0.0,0.0,0.0,0.0,1.4815382,20.519999,11.915833,87.934425,9.845,10.919425,,1024.9125,1021.23517,32.5,22.708334,0.45833334,12.75,,0.1986518,6.744295,,,,,,,,,,,,,,,,,,0.0
2024-05-31,0.0,0.0,0.0,0.0,1.6249384,27.359999,12.72,90.868614,11.201249,12.101269,,1024.1542,1020.49,81.625,39.291668,0.0,42.708332,,0.15246558,6.982019,,,,,,,,,,,,,,,,,,3.0
2024-06-01,0.0,0.0,0.0,0.0,1.6687858,16.919998,13.792916,85.69503,11.27,13.28376,,1020.0708,1016.43463,61.041668,30.0,0.041666668,60.833332,,0.26980546,6.345862,,,,,,,,,,,,,,,,,,3.0
2024-06-02,0.0,0.0,0.0,0.0,2.5300634,23.039999,18.011667,75.9004,13.561667,17.809587,,1017.24585,1013.67163,20.166666,0.0,0.125,20.083334,,0.57006574,10.040726,,,,,,,,,,,,,,,,,,0.0
2024-06-03,6.7,6.7,0.0,0.0,0.90256613,56.519997,12.453334,82.725174,9.545,10.277448,,1025.2958,1021.62427,80.791664,63.416668,47.625,26.458334,,0.25221995,14.389889,,,,,,,,,,,,,,,,,,3.0
2024-06-04,0.0,0.0,0.0,0.0,1.7705948,37.8,13.011666,84.3415,10.28875,11.819153,,1025.5042,1021.8388,65.875,25.666666,0.0,44.0,,0.26912645,8.953959,,,,,,,,,,,,,,,,,,3.0
2024-06-05,4.1,4.1,0.0,0.0,1.4595357,36.36,14.884583,88.148476,12.895,14.827872,,1020.4375,1016.81396,73.791664,0.5833333,16.125,68.208336,,0.21479912,7.00288,,,,,,,,,,,,,,,,,,3.0
2024-06-06,0.0,0.0,0.0,0.0,1.999898,22.68,18.222084,90.95502,16.584583,19.478645,,1018.62085,1015.0445,64.375,16.416666,0.0,62.416668,,0.2540278,7.8703427,,,,,,,,,,,,,,,,,,3.0
2024-06-07,0.0,0.0,0.0,0.0,2.105939,18.359999,18.649168,88.616325,16.547083,20.167028,,1020.04584,1016.4699,67.791664,31.25,0.20833333,61.291668,,0.3169414,5.682522,,,,,,,,,,,,,,,,,,3.0
2024-06-08,0.0,0.0,0.0,0.0,1.9698093,16.919998,18.536667,90.52658,16.815834,20.274546,,1019.25415,1015.6799,96.833336,45.625,0.0,91.833336,,0.2547358,4.7426295,,,,,,,,,,,,,,,,,,3.0
2024-06-09,0.0,0.0,0.0,0.0,2.8223302,30.960001,20.642918,75.83589,16.03875,20.939653,,1012.7166,1009.19025,79.041664,0.0,0.0,79.041664,,0.6735811,12.715374,,,,,,,,,,,,,,,,,,3.0
2024-06-10,0.1,0.1,0.0,0.0,2.2045534,39.6,20.353334,81.86717,17.047083,20.942545,,1014.17084,1010.6365,34.666668,4.875,25.625,8.0,,0.46739826,13.257836,,,,,,,,,,,,,,,,,,0.0
2024-06-11,0.0,0.0,0.0,0.0,1.4219832,29.16,17.734583,90.841705,16.174168,18.338675,,1019.375,1015.7908,53.0,31.833334,14.375,22.25,,0.19967969,10.63107,,,,,,,,,,,,,,,,,,3.0
2024-06-12,0.0,0.0,0.0,0.0,2.2285745,18.72,20.52625,85.409065,17.73875,22.444578,,1016.0083,1012.4693,63.958332,43.416668,0.20833333,35.083332,,0.44102895,6.2457657,,,,,,,,,,,,,,,,,,3.0
2024-06-13,0.0,0.0,0.0,0.0,3.064345,31.68,21.1075,68.37162,14.959583,20.898554,,1011.6875,1008.1705,94.708336,0.0,0.0,94.708336,,0.8465083,13.166,,,,,,,,,,,,,,,,,,3.0
2024-06-14,0.0,0.0,0.0,0.0,3.7604666,36.719997,22.659584,60.11641,14.361667,22.015139,,1009.62085,1006.1294,38.125,0.0,5.4166665,32.75,,1.1686589,14.485382,,,,,,,,,,,,,,,,,,0.0
2024-06-15,8.2,8.2,0.0,0.0,1.1739585,37.8,19.909584,81.51484,16.328333,20.412529,,1014.7834,1011.2417,94.708336,41.291668,88.875,29.083334,,0.46329913,11.967941,,,,,,,,,,,,,,,,,,3.0
2024-06-16,31.099998,31.099998,0.0,0.0,0.50511205,29.16,18.261667,96.27769,17.657501,19.226494,,1015.2209,1011.6578,99.958336,83.458336,95.666664,80.291664,,0.07803292,12.343662,,,,,,,,,,,,,,,,,,61.0
2024-06-17,1.6,1.6,0.0,0.0,0.93107665,35.28,17.861668,91.580635,16.42625,18.55268,,1012.32916,1008.7714,99.916664,69.625,57.666668,45.5,,0.17950194,10.615899,,,,,,,,,,,,,,,,,,3.0
2024-06-18,0.8,0.8,0.0,0.0,1.8781646,14.759999,18.538752,91.05906,16.940834,20.34418,,1010.29584,1006.75323,73.916664,26.291666,18.75,48.791668,,0.22332548,4.520037,,,,,,,,,,,,,,,,,,3.0
2024-06-19,23.1,23.1,0.0,0.0,1.1708109,33.12,19.661667,90.93026,18.1075,21.407549,,1012.35004,1008.81396,84.375,18.166666,56.333332,61.833332,,0.21594225,8.375953,,,,,,,,,,,,,,,,,,3.0
2024-06-20,2.2,2.2,0.0,0.0,0.70426506,29.16,18.724167,93.47144,17.636667,19.781155,,1018.4084,1014.83984,89.833336,83.416664,12.708333,49.541668,,0.14385468,11.637694,,,,,,,,,,,,,,,,,,3.0
2024-06-21,11.4,11.4,0.0,0.0,0.5739056,29.88,18.21375,92.875305,17.02,19.248808,,1015.5208,1011.9561,84.541664,1.375,43.541668,84.208336,,0.15390189,9.973896,,,,,,,,,,,,,,,,,,3.0
2024-06-22,0.0,0.0,0.0,0.0,2.6588266,27.0,21.311666,73.60662,16.324167,22.123125,,1010.00415,1006.49554,26.708334,0.25,7.0416665,24.375,,0.71760434,10.000924,,,,,,,,,,,,,,,,,,0.0
2024-06-23,48.3,48.3,0.0,0.0,1.9215243,58.679996,20.672083,87.32672,18.386667,21.709272,,1008.6667,1005.1553,88.041664,32.541668,42.583332,79.083336,,0.34720436,14.306674,,,,,,,,,,,,,,,,,,63.0
2024-06-24,10.299999,10.299999,0.0,0.0,1.4925965,39.6,14.930416,77.31983,10.892917,12.899132,,1018.3125,1014.6973,91.416664,89.125,55.833332,28.083334,,0.38473698,16.13385,,,,,,,,,,,,,,,,,,3.0
2024-06-25,0.9,0.9,0.0,0.0,2.0544012,37.079998,13.0095825,66.07421,6.6783333,9.845313,,1023.7583,1020.09955,77.458336,67.541664,30.791666,33.416668,,0.52141833,15.955024,,,,,,,,,,,,,,,,,,3.0
2024-06-26,4.1,4.1,0.0,0.0,0.9581957,36.36,12.965833,82.84282,10.065833,11.100755,,1016.87915,1013.24445,85.0,68.791664,49.583332,42.291668,,0.25823703,13.138664,,,,,,,,,,,,,,,,,,3.0
2024-06-27,0.0,0.0,0.0,0.0,1.9995198,43.56,11.895,75.67189,7.609583,8.90379,,1013.93335,1010.29517,23.75,0.0,0.0,23.75,,0.36402848,16.391771,,,,,,,,,,,,,,,,,,0.0
2024-06-28,0.0,0.0,0.0,0.0,2.071831,45.719997,13.78875,75.815254,9.5325,11.287633,,1011.75415,1008.14777,89.416664,8.458333,0.125,85.416664,,0.39608893,16.544905,,,,,,,,,,,,,,,,,,3.0
2024-06-29,0.0,0.0,0.0,0.0,2.0454671,53.639996,8.76375,67.95386,3.0304167,4.453568,,1021.1167,1017.41235,1.875,1.7083334,0.0,0.16666667,,0.3727359,18.65066,,,,,,,,,,,,,,,,,,0.0
2024-06-30,0.0,0.0,0.0,0.0,1.7791052,39.6,6.7533336,70.02772,1.4595833,2.9621446,,1023.7166,1019.9761,0.625,0.0,0.0,0.625,,0.32028893,13.154244,,,,,,,,,,,,,,,,,,0.0
2024-07-01,0.0,0.0,0.0,0.0,1.8145474,30.239998,8.640834,74.55469,4.21375,5.631607,,1021.87085,1018.1617,5.9166665,0.041666668,0.0,5.875,,0.31766176,11.407365,,,,,,,,,,,,,,,,,,0.0
2024-07-02,0.0,0.0,0.0,0.0,1.8685697,17.28,11.56375,80.66839,8.15125,10.231621,,1018.3875,1014.7283,17.125,17.125,0.0,0.0,,0.32640275,6.401943,,,,,,,,,,,,,,,,,,0.0
2024-07-03,1.4,1.4,0.0,0.0,1.3502868,23.039999,14.874167,81.8597,11.732499,14.004101,,1015.07916,1011.4746,77.916664,1.9583334,76.958336,20.583334,,0.32526293,9.812377,,,,,,,,,,,,,,,,,,3.0
2024-07-04,4.0,4.0,0.0,0.0,0.6346908,33.12,12.697083,88.40887,10.82,11.014356,,1017.04584,1013.40717,99.708336,3.6666667,94.791664,88.833336,,0.17089672,13.331338,,,,,,,,,,,,,,,,,,3.0
2024-07-05,12.400001,12.400001,0.0,0.0,0.39894944,33.12,11.138749,91.51437,9.803333,9.5834055,,1022.6375,1018.95874,99.416664,18.75,98.791664,53.291668,,0.11268727,10.454482,,,,,,,,,,,,,,,,,,3.0
2024-07-06,0.2,0.2,0.0,0.0,1.6993358,30.960001,8.299167,75.565414,4.1179166,5.154118,,1026.4542,1022.7241,48.125,5.4166665,18.666666,43.125,,0.28393546,12.114627,,,,,,,,,,,,,,,,,,0.0
2024-07-07,0.0,0.0,0.0,0.0,1.5396677,41.760002,10.780416,79.08388,7.278333,7.194858,,1023.5334,1019.8466,92.125,58.291668,14.666667,60.166668,,0.27653834,19.822271,,,,,,,,,,,,,,,,,,3.0
2024-07-08,0.0,0.0,0.0,0.0,1.5889732,34.92,9.553333,70.10124,4.32,6.4928308,,1025.525,1021.8151,79.125,79.0,6.5,0.0,,0.3625164,11.733201,,,,,,,,,,,,,,,,,,3.0
2024-07-09,1.8,1.8,0.0,0.0,1.6979642,29.519999,8.31375,69.67144,3.0033333,4.725686,,1024.6708,1020.94775,97.875,66.791664,31.833334,51.416668,,0.33344594,13.7606125,,,,,,,,,,,,,,,,,,3.0
2024-07-10,16.6,16.6,0.0,0.0,0.44865614,22.68,9.35125,92.26538,8.149167,7.660353,,1019.71246,1016.02106,100.0,93.125,78.375,16.958334,,0.09286622,8.288709,,,,,,,,,,,,,,,,,,3.0
2024-07-11,0.3,0.3,0.0,0.0,0.60513175,20.519999,10.399167,90.22045,8.83875,9.162881,,1023.1458,1019.45557,99.833336,90.958336,52.125,51.208332,,0.127696,6.3982797,,,,,,,,,,,,,,,,,,3.0
2024-07-12,0.0,0.0,0.0,0.0,1.7852032,24.119999,10.47,77.10644,6.4950004,8.041262,,1031.2583,1027.5397,61.791668,58.0,14.041667,0.0,,0.3078656,10.72206,,,,,,,,,,,,,,,,,,3.0
2024-07-13,2.0,2.0,0.0,0.0,0.79666466,39.239998,11.549167,85.23275,9.134583,9.213407,,1030.3792,1026.6777,99.875,82.041664,46.375,50.666668,,0.19771051,14.772217,,,,,,,,,,,,,,,,,,3.0
2024-07-14,13.8,13.8,0.0,0.0,0.58522993,33.12,13.484584,94.075264,12.542916,12.21173,,1026.5708,1022.90814,88.125,26.125,86.25,55.416668,,0.093334444,14.233888,,,,,,,,,,,,,,,,,,51.0
2024-07-15,0.0,0.0,0.0,0.0,1.7221053,38.16,14.06375,84.34221,11.290833,12.213913,,1029.5333,1025.8673,41.791668,24.125,24.583334,0.0,,0.27754614,15.474273,,,,,,,,,,,,,,,,,,0.0
2024-07-16,2.1,2.1,0.0,0.0,1.3998305,32.760002,15.205417,87.28463,13.03875,14.222202,,1026.7291,1023.08746,49.458332,9.0,46.958332,0.0,,0.2401539,13.436062,,,,,,,,,,,,,,,,,,0.0
2024-07-17,0.5,0.5,0.0,0.0,1.6555277,41.039997,15.15125,89.60978,13.349167,14.515397,,1023.31665,1019.6863,59.916668,41.0,14.083333,29.375,,0.20732914,11.794036,,,,,,,,,,,,,,,,,,3.0
2024-07-18,0.0,0.0,0.0,0.0,1.3955708,19.8,13.080417,92.93937,11.8949995,12.842795,,1023.0959,1019.4401,60.166668,60.166668,0.0,0.0,,0.123821974,5.733912,,,,,,,,,,,,,,,,,,3.0
2024-07-19,0.0,0.0,0.0,0.0,1.8739107,40.32,14.3825,91.55161,12.897083,14.453392,,1024.0,1020.357,55.166668,43.541668,0.0,11.625,,0.18747322,6.4228787,,,,,,,,,,,,,,,,,,3.0
2024-07-20,0.2,0.2,0.0,0.0,1.0789267,45.719997,14.215833,92.07977,12.911667,13.4762535,,1025.0875,1021.43915,91.625,64.625,0.0,49.166668,,0.14102948,11.532266,,,,,,,,,,,,,,,,,,3.0
2024-07-21,0.0,0.0,0.0,0.0,1.8888829,23.759998,15.355416,87.27945,13.074166,15.312116,,1020.4875,1016.8692,96.166664,24.5,0.0,95.791664,,0.2806287,7.323771,,,,,,,,,,,,,,,,,,3.0
2024-07-22,0.0,0.0,0.0,0.0,2.1607625,21.24,17.007502,87.98969,14.834583,17.838915,,1022.0125,1018.4094,33.333332,11.875,0.5416667,20.916666,,0.29753014,5.9747205,,,,,,,,,,,,,,,,,,0.0
2024-07-23,0.0,0.0,0.0,0.0,1.9576488,15.84,17.424168,91.25677,15.855416,18.760406,,1022.5208,1018.9213,77.0,49.75,0.20833333,28.291666,,0.22225177,4.924298,,,,,,,,,,,,,,,,,,3.0
2024-07-24,0.0,0.0,0.0,0.0,2.501549,17.64,18.761667,80.43723,15.074166,19.42541,,1020.9084,1017.33075,44.833332,0.0,0.0,44.833332,,0.5053871,7.6074996,,,,,,,,,,,,,,,,,,0.0
2024-07-25,0.0,0.0,0.0,0.0,2.3135324,33.48,17.984583,76.606926,13.661667,17.76047,,1017.16254,1013.5888,21.875,0.041666668,12.541667,9.333333,,0.52174884,10.140339,,,,,,,,,,,,,,,,,,0.0
2024-07-26,0.0,0.0,0.0,0.0,1.9184836,33.12,16.730417,86.85938,14.417916,16.335182,,1018.37915,1014.78613,55.416668,2.5,11.041667,49.0,,0.27599534,12.690548,,,,,,,,,,,,,,,,,,3.0
2024-07-27,1.7,1.7,0.0,0.0,1.486728,23.4,17.322084,93.044334,16.147083,18.520525,,1018.03754,1014.4528,88.708336,41.25,28.375,65.916664,,0.15575981,6.557394,,,,,,,,,,,,,,,,,,3.0
2024-07-28,5.4,5.4,0.0,0.0,0.90642315,44.639996,15.867916,93.003944,14.72,15.063244,,1020.5291,1016.9179,98.166664,91.958336,45.166668,84.375,,0.12835717,16.2901,,,,,,,,,,,,,,,,,,51.0
2024-07-29,10.2,10.2,0.0,0.0,1.060056,57.96,12.62625,83.9237,9.892917,9.176465,,1026.475,1022.8016,86.083336,61.875,82.125,39.916668,,0.23360725,23.816698,,,,,,,,,,,,,,,,,,3.0
2024-07-30,0.0,0.0,0.0,0.0,2.315413,38.519997,12.749167,76.3839,8.455417,10.252412,,1027.9458,1024.2683,23.166666,18.708334,1.2083334,4.125,,0.39139208,14.591289,,,,,,,,,,,,,,,,,,0.0
2024-07-31,0.0,0.0,0.0,0.0,2.3225129,19.44,15.02625,82.52924,11.9075,14.655179,,1022.8459,1019.21515,50.791668,0.41666666,0.0,50.708332,,0.34842554,7.2402434,,,,,,,,,,,,,,,,,,3.0
2024-08-01,0.0,0.0,0.0,0.0,2.4557545,18.72,17.165834,83.797295,14.201251,17.572224,,1018.94165,1015.3513,18.458334,0.0,1.0,18.208334,,0.3865675,7.3897567,,,,,,,,,,,,,,,,,,0.0
2024-08-02,0.0,0.0,0.0,0.0,2.8192663,19.44,19.515833,78.57254,15.48875,20.216711,,1015.5417,1011.9917,6.0416665,0.0,0.0,6.0416665,,0.5720067,9.012082,,,,,,,,,,,,,,,,,,0.0
2024-08-03,0.0,0.0,0.0,0.0,4.0881796,42.839996,23.07,62.62669,15.397083,22.738907,,1011.92084,1008.4263,25.125,0.0,17.25,17.25,,1.1199749,15.464654,,,,,,,,,,,,,,,,,,0.0
2024-08-04,16.5,16.5,0.0,0.0,0.58635426,44.639996,16.90125,93.03443,15.753334,16.734999,,1019.0291,1015.43585,98.791664,60.833332,87.833336,92.75,,0.13945358,14.8302145,,,,,,,,,,,,,,,,,,51.0
2024-08-05,4.8,4.8,0.0,0.0,1.8512026,27.72,18.624166,92.0585,17.251251,19.847876,,1017.87085,1014.3027,88.833336,33.458332,42.708332,52.333332,,0.19391067,9.481951,,,,,,,,,,,,,,,,,,3.0
2024-08-06,12.1,12.1,0.0,0.0,1.2324774,32.760002,19.759584,90.58749,18.155416,21.192575,,1014.1875,1010.6462,78.791664,0.0,58.291668,64.833336,,0.22406797,10.686873,,,,,,,,,,,,,,,,,,3.0
2024-08-07,15.4,15.4,0.0,0.0,0.6841368,29.88,17.317919,91.87176,15.972084,17.942898,,1011.6958,1008.1337,95.625,2.375,86.0,86.791664,,0.16350584,9.808922,,,,,,,,,,,,,,,,,,51.0
2024-08-08,1.4,1.4,0.0,0.0,0.9268361,26.28,14.28875,86.81332,12.090833,13.468365,,1015.4084,1011.7954,75.791664,57.291668,58.208332,8.333333,,0.21765788,10.228358,,,,,,,,,,,,,,,,,,3.0
2024-08-09,0.5,0.5,0.0,0.0,1.943441,51.839996,10.528333,69.47194,5.122083,6.20565,,1021.25,1017.5682,54.041668,49.75,10.083333,0.0,,0.39692792,21.53893,,,,,,,,,,,,,,,,,,0.0
2024-08-10,0.0,0.0,0.0,0.0,1.5821916,38.16,10.484583,77.11248,6.5220833,7.3994946,,1021.8042,1018.1198,40.625,35.791668,2.4166667,4.4583335,,0.30716646,15.128016,,,,,,,,,,,,,,,,,,0.0
2024-08-11,0.4,0.4,0.0,0.0,2.814863,54.0,11.942917,69.518196,6.2533336,8.1152935,,1017.6958,1014.0446,9.083333,0.5,5.0,4.0416665,,0.47498408,20.295279,,,,,,,,,,,,,,,,,,0.0
2024-08-12,0.0,0.0,0.0,0.0,2.522926,42.839996,9.403333,62.41653,2.3304167,5.5629163,,1022.9583,1019.2556,9.083333,5.5,3.9166667,1.1666666,,0.4700984,14.853559,,,,,,,,,,,,,,,,,,0.0
2024-08-13,0.0,0.0,0.0,0.0,2.2321336,17.28,8.83875,72.602936,3.91375,6.5960464,,1026.1208,1022.3989,1.4166666,1.4166666,0.0,0.0,,0.35143533,6.2774367,,,,,,,,,,,,,,,,,,0.0
2024-08-14,0.0,0.0,0.0,0.0,2.4486957,13.679999,11.924167,77.01955,7.642916,10.726216,,1021.4084,1017.7432,12.625,12.625,0.0,0.0,,0.3917441,4.97232,,,,,,,,,,,,,,,,,,0.0
2024-08-15,0.0,0.0,0.0,0.0,2.3600328,15.84,14.228333,78.339424,10.272083,13.713257,,1017.66254,1014.0401,22.041666,9.791667,11.166667,4.375,,0.4090658,4.829479,,,,,,,,,,,,,,,,,,0.0
2024-08-16,0.0,0.0,0.0,0.0,2.319713,39.239998,15.530417,83.652016,12.649166,14.825744,,1016.06665,1012.4666,54.583332,13.541667,24.041666,35.416668,,0.32477465,11.087438,,,,,,,,,,,,,,,,,,3.0
2024-08-17,2.5,2.5,0.0,0.0,1.093237,38.16,16.52,91.169716,15.040833,15.863149,,1016.6958,1013.106,99.833336,63.708332,56.583332,89.25,,0.17720868,16.159872,,,,,,,,,,,,,,,,,,3.0
